Annee;Region;id_departement;Departement;Cultures;Surfaces certifiées bio;Surfaces C1;Surfaces C2;Surfaces C3
2009;AQUITAINE;64;PYRENEES-ATLANTIQUES;Légumes frais;91,4;19,26;2,85;0
2009;AQUITAINE;64;PYRENEES-ATLANTIQUES;Légumes secs;s;s;s;s
2009;AQUITAINE;64;PYRENEES-ATLANTIQUES;Oléagineux;377,14;25,89;19,53;0
2009;AQUITAINE;64;PYRENEES-ATLANTIQUES;PPAM;4,04;0,89;0,1;0
2009;AQUITAINE;64;PYRENEES-ATLANTIQUES;Protéagineux;31,65;1;2,09;0
2009;AQUITAINE;64;PYRENEES-ATLANTIQUES;STH;1075,23;130,53;153,84;0
2009;AQUITAINE;64;PYRENEES-ATLANTIQUES;Vigne;69,46;15,96;11,97;26,65
2009;AUVERGNE;3;ALLIER;Autres;245,44;17,42;0,17;0
2009;AUVERGNE;3;ALLIER;Céréales;1574,79;276,23;49,31;0
2009;AUVERGNE;3;ALLIER;Cultures fourragères;3581,3;634,54;65,33;0
2009;AUVERGNE;3;ALLIER;Fruits;4,72;3,73;0;0
2009;AUVERGNE;3;ALLIER;Légumes frais;35,92;0,5;0;0
2009;AUVERGNE;3;ALLIER;Légumes secs;s;s;s;s
2009;AUVERGNE;3;ALLIER;Oléagineux;165,51;40,47;0;0
2009;AUVERGNE;3;ALLIER;PPAM;9,05;0;0,01;0
2009;AUVERGNE;3;ALLIER;Protéagineux;112,5;0;21,6;0
2009;AUVERGNE;3;ALLIER;STH;3685,77;691,66;128,43;0
2009;AUVERGNE;3;ALLIER;Vigne;s;s;s;s
2009;AUVERGNE;15;CANTAL;Autres;57,86;10;0,03;0
2009;AUVERGNE;15;CANTAL;Céréales;93,4;86,27;15,22;0
2009;AUVERGNE;15;CANTAL;Cultures fourragères;654,99;326,25;12,47;0
2009;AUVERGNE;15;CANTAL;Fruits;5,37;8,89;0,23;0
2009;AUVERGNE;15;CANTAL;Légumes frais;5,35;0,02;0,18;0
2009;AUVERGNE;15;CANTAL;Légumes secs;s;s;s;s
2009;AUVERGNE;15;CANTAL;Oléagineux;s;s;s;s
2009;AUVERGNE;15;CANTAL;PPAM;1,62;0;0;0
2009;AUVERGNE;15;CANTAL;STH;4132,63;1055,9;159,47;0
2009;AUVERGNE;15;CANTAL;Vigne;s;s;s;s
2009;AUVERGNE;43;HAUTE-LOIRE;Autres;169,46;75,53;44,5;0
2009;AUVERGNE;43;HAUTE-LOIRE;Céréales;677,74;344,04;61,83;0
2009;AUVERGNE;43;HAUTE-LOIRE;Cultures fourragères;1041,52;489,45;124,89;0
2009;AUVERGNE;43;HAUTE-LOIRE;Fruits;5,14;2,4;0;0,1
2009;AUVERGNE;43;HAUTE-LOIRE;Légumes frais;33,9;5,71;1,36;0
2009;AUVERGNE;43;HAUTE-LOIRE;Légumes secs;64,26;6,39;6,5;0
2009;AUVERGNE;43;HAUTE-LOIRE;Oléagineux;5,8;4,83;0;0
2009;AUVERGNE;43;HAUTE-LOIRE;PPAM;9,56;0;0;0
2009;AUVERGNE;43;HAUTE-LOIRE;Protéagineux;5,71;2,9;0;0
2009;AUVERGNE;43;HAUTE-LOIRE;STH;3240,8;1312,64;163,21;0
2009;AUVERGNE;43;HAUTE-LOIRE;Vigne;s;s;s;s
2009;AUVERGNE;63;PUY-DE-DOME;Autres;209,56;6,71;6,13;0
2009;AUVERGNE;63;PUY-DE-DOME;Céréales;824,88;111,15;60,23;0
2009;AUVERGNE;63;PUY-DE-DOME;Cultures fourragères;1201,13;151,79;99,69;0
2009;AUVERGNE;63;PUY-DE-DOME;Fruits;28,2;2,15;0,88;1,12
2009;AUVERGNE;63;PUY-DE-DOME;Légumes frais;53,74;0,31;0,4;0
2009;AUVERGNE;63;PUY-DE-DOME;Légumes secs;s;s;s;s
2009;AUVERGNE;63;PUY-DE-DOME;Oléagineux;143,6;11,25;0;0
2009;AUVERGNE;63;PUY-DE-DOME;PPAM;26,08;1,25;0;0
2009;AUVERGNE;63;PUY-DE-DOME;Protéagineux;59,37;0;0;0
2009;AUVERGNE;63;PUY-DE-DOME;STH;3327,14;555,17;201,7;0
2009;AUVERGNE;63;PUY-DE-DOME;Vigne;9,57;11,85;0,6;6,54
2009;BASSE-NORMANDIE;14;CALVADOS;Autres;69,65;15,38;4,68;0
2009;BASSE-NORMANDIE;14;CALVADOS;Céréales;358,18;264,88;60,15;0
2009;BASSE-NORMANDIE;14;CALVADOS;Cultures fourragères;875,41;238,64;177,77;0
2009;BASSE-NORMANDIE;14;CALVADOS;Fruits;217,8;74,06;28,24;21,4
2009;BASSE-NORMANDIE;14;CALVADOS;Légumes frais;62,03;4,18;2,24;0
2009;BASSE-NORMANDIE;14;CALVADOS;Oléagineux;s;s;s;s
2009;BASSE-NORMANDIE;14;CALVADOS;PPAM;s;s;s;s
2009;BASSE-NORMANDIE;14;CALVADOS;Protéagineux;12,76;5,5;0;0
2009;BASSE-NORMANDIE;14;CALVADOS;STH;4670,37;1331,08;624,22;0
2009;BASSE-NORMANDIE;50;MANCHE;Autres;41;7,06;13,04;0
2009;BASSE-NORMANDIE;50;MANCHE;Céréales;325,74;130,99;43,57;0
2009;BASSE-NORMANDIE;50;MANCHE;Cultures fourragères;1350,18;385,67;27,37;0
2009;BASSE-NORMANDIE;50;MANCHE;Fruits;97,55;18,29;18,35;19,34
2009;BASSE-NORMANDIE;50;MANCHE;Légumes frais;273,7;1,71;2,16;0
2009;BASSE-NORMANDIE;50;MANCHE;Oléagineux;s;s;s;s
2009;BASSE-NORMANDIE;50;MANCHE;PPAM;s;s;s;s
2009;BASSE-NORMANDIE;50;MANCHE;Protéagineux;5,37;5,71;0,99;0
2009;BASSE-NORMANDIE;50;MANCHE;STH;5330,97;993,69;354,23;0
2009;BASSE-NORMANDIE;61;ORNE;Autres;351,54;29,22;9,64;0
2009;BASSE-NORMANDIE;61;ORNE;Céréales;1606,09;344,98;93,25;0
2009;BASSE-NORMANDIE;61;ORNE;Cultures fourragères;2032,01;322,67;140,14;0
2009;BASSE-NORMANDIE;61;ORNE;Fruits;104,41;66,84;6,25;15,43
2009;BASSE-NORMANDIE;61;ORNE;Légumes frais;26,68;4,06;1,34;0
2009;BASSE-NORMANDIE;61;ORNE;Oléagineux;36,33;42,84;0;0
2009;BASSE-NORMANDIE;61;ORNE;PPAM;0,7;0,13;0;0
2009;BASSE-NORMANDIE;61;ORNE;Protéagineux;99,72;0,46;18,67;0
2009;BASSE-NORMANDIE;61;ORNE;STH;6472,02;914,43;462,42;0
2009;BOURGOGNE;21;COTE-D'OR;Autres;620,36;187,38;98,19;0,15
2009;BOURGOGNE;21;COTE-D'OR;Céréales;2195,64;468,51;175,46;0
2009;BOURGOGNE;21;COTE-D'OR;Cultures fourragères;1349,99;93,45;146,47;10,29
2009;BOURGOGNE;21;COTE-D'OR;Fruits;14,63;14,41;10,31;0
2009;BOURGOGNE;21;COTE-D'OR;Légumes frais;62,15;0,8;3,76;0
2009;BOURGOGNE;21;COTE-D'OR;Légumes secs;72,12;0;0;0
2009;BOURGOGNE;21;COTE-D'OR;Oléagineux;370,7;101,07;0;0
2009;BOURGOGNE;21;COTE-D'OR;PPAM;15,38;0;0;0
2009;BOURGOGNE;21;COTE-D'OR;Protéagineux;287,34;11,22;10,87;0
2009;BOURGOGNE;21;COTE-D'OR;STH;2463,64;345,91;128,01;0
2009;BOURGOGNE;21;COTE-D'OR;Vigne;462,24;327,49;170,15;19,06
2009;BOURGOGNE;58;NIEVRE;Autres;343,79;46,65;5,9;1,26
2009;BOURGOGNE;58;NIEVRE;Céréales;991,85;85,59;13,77;0
2009;BOURGOGNE;58;NIEVRE;Cultures fourragères;1207,9;101,01;23,01;3,86
2009;BOURGOGNE;58;NIEVRE;Fruits;12,36;4,37;2,55;0
2009;BOURGOGNE;58;NIEVRE;Légumes frais;4,87;0,6;0;0
2009;BOURGOGNE;58;NIEVRE;Légumes secs;15,82;0;0;0
2009;BOURGOGNE;58;NIEVRE;Oléagineux;76,04;0;0;0
2009;BOURGOGNE;58;NIEVRE;PPAM;10,19;5,53;0;0
2009;BOURGOGNE;58;NIEVRE;Protéagineux;59,57;4,92;0;0
2009;BOURGOGNE;58;NIEVRE;STH;2879,16;592,78;145,84;0
2009;BOURGOGNE;58;NIEVRE;Vigne;14,52;3,1;3,14;47,78
2009;BOURGOGNE;71;SAONE-ET-LOIRE;Autres;156,11;3,65;13,9;0
2009;BOURGOGNE;71;SAONE-ET-LOIRE;Céréales;578,42;34,95;37,24;0
2009;BOURGOGNE;71;SAONE-ET-LOIRE;Cultures fourragères;702,56;75,29;67,85;0
2009;BOURGOGNE;71;SAONE-ET-LOIRE;Fruits;10,83;1,16;0;0,1
2009;BOURGOGNE;71;SAONE-ET-LOIRE;Légumes frais;23,03;0,5;0;0
2009;BOURGOGNE;71;SAONE-ET-LOIRE;Légumes secs;s;s;s;s
2009;BOURGOGNE;71;SAONE-ET-LOIRE;Oléagineux;59,26;0;0;0
2009;BOURGOGNE;71;SAONE-ET-LOIRE;PPAM;1,64;0;0;0
2009;BOURGOGNE;71;SAONE-ET-LOIRE;Protéagineux;s;s;s;s
2009;BOURGOGNE;71;SAONE-ET-LOIRE;STH;3178,48;185,73;175,99;0
2009;BOURGOGNE;71;SAONE-ET-LOIRE;Vigne;177,65;80,57;173,04;4,45
2009;BOURGOGNE;89;YONNE;Autres;731,15;174,44;26,86;1,71
2009;BOURGOGNE;89;YONNE;Céréales;3427,81;515,23;227,85;0
2009;BOURGOGNE;89;YONNE;Cultures fourragères;1232,42;282,12;67,29;0
2009;BOURGOGNE;89;YONNE;Fruits;23,53;3,06;1,07;0,41
2009;BOURGOGNE;89;YONNE;Légumes frais;46,61;10,56;3,46;0
2009;BOURGOGNE;89;YONNE;Légumes secs;312,9;0,22;2,2;0
2009;BOURGOGNE;89;YONNE;Oléagineux;316,68;75,23;0,48;0
2009;BOURGOGNE;89;YONNE;PPAM;27,16;0;0,02;0
2009;BOURGOGNE;89;YONNE;Protéagineux;628,85;5,02;12,03;0
2009;BOURGOGNE;89;YONNE;STH;1033,72;136,88;59,11;0
2009;BOURGOGNE;89;YONNE;Vigne;123,42;113,95;9,37;31,19
2009;BRETAGNE;22;COTES-D'ARMOR;Autres;333,13;80,27;11,77;0
2009;BRETAGNE;22;COTES-D'ARMOR;Céréales;1625,99;318,51;97;0
2009;BRETAGNE;22;COTES-D'ARMOR;Cultures fourragères;3221,65;895,92;55,64;0
2009;BRETAGNE;22;COTES-D'ARMOR;Fruits;132,66;1,7;3,65;4,37
2009;BRETAGNE;22;COTES-D'ARMOR;Légumes frais;519,79;4,49;139,55;0
2009;BRETAGNE;22;COTES-D'ARMOR;Légumes secs;s;s;s;s
2009;BRETAGNE;22;COTES-D'ARMOR;Oléagineux;6,42;4;0;0
2009;BRETAGNE;22;COTES-D'ARMOR;PPAM;0,63;0;0;0
2009;BRETAGNE;22;COTES-D'ARMOR;Protéagineux;174,24;17,31;13,92;0
2009;BRETAGNE;22;COTES-D'ARMOR;STH;1568,81;115,98;22,15;0
2009;BRETAGNE;29;FINISTERE;Autres;664,75;124,75;151,83;0
2009;BRETAGNE;29;FINISTERE;Céréales;1120,43;297,16;141,68;0
2009;BRETAGNE;29;FINISTERE;Cultures fourragères;4260,32;675,33;346,78;0
2009;BRETAGNE;29;FINISTERE;Fruits;65,39;10,09;0,1;0
2009;BRETAGNE;29;FINISTERE;Légumes frais;845,19;83,54;93,44;0
2009;BRETAGNE;29;FINISTERE;Oléagineux;21,25;10,73;0;0
2009;BRETAGNE;29;FINISTERE;PPAM;12,18;0,55;0,09;0
2009;BRETAGNE;29;FINISTERE;Protéagineux;41,54;7,27;12,94;0
2009;BRETAGNE;29;FINISTERE;STH;807,33;153,55;52,52;0
2009;BRETAGNE;35;ILLE-ET-VILAINE;Autres;328,1;50,1;17,39;0,19
2009;BRETAGNE;35;ILLE-ET-VILAINE;Céréales;1726,78;308,08;186,98;0
2009;BRETAGNE;35;ILLE-ET-VILAINE;Cultures fourragères;6270,22;936,17;402,57;0
2009;BRETAGNE;35;ILLE-ET-VILAINE;Fruits;67,33;33,88;29,49;0,2
2009;BRETAGNE;35;ILLE-ET-VILAINE;Légumes frais;300,72;6,63;13,7;0
2009;BRETAGNE;35;ILLE-ET-VILAINE;Oléagineux;44,53;0;0;0
2009;BRETAGNE;35;ILLE-ET-VILAINE;PPAM;s;s;s;s
2009;BRETAGNE;35;ILLE-ET-VILAINE;Protéagineux;68,66;5,86;12,89;0
2009;BRETAGNE;35;ILLE-ET-VILAINE;STH;1761;83,79;180,97;0
2009;BRETAGNE;56;MORBIHAN;Autres;539,25;100,06;27;0
2009;BRETAGNE;56;MORBIHAN;Céréales;1661,79;253,66;191,46;0
2009;BRETAGNE;56;MORBIHAN;Cultures fourragères;4932;1160,13;151,11;0
2009;BRETAGNE;56;MORBIHAN;Fruits;62,73;11,09;11,59;0,7
2009;BRETAGNE;56;MORBIHAN;Légumes frais;352,65;41,94;24,32;0
2009;BRETAGNE;56;MORBIHAN;Légumes secs;s;s;s;s
2009;BRETAGNE;56;MORBIHAN;Oléagineux;27,42;3;0;0
2009;BRETAGNE;56;MORBIHAN;PPAM;38,12;0,84;0,9;0
2009;BRETAGNE;56;MORBIHAN;Protéagineux;74,23;0,9;4,3;0
2009;BRETAGNE;56;MORBIHAN;STH;1740,7;139,21;46,67;0
2009;CENTRE;18;CHER;Autres;579,94;46,55;4,31;0,5
2009;CENTRE;18;CHER;Céréales;1160,01;451,37;25,94;0
2009;CENTRE;18;CHER;Cultures fourragères;729,47;296,73;38,87;0
2009;CENTRE;18;CHER;Fruits;8,75;3,76;2,24;0,98
2009;CENTRE;18;CHER;Légumes frais;98,98;0,25;0;0
2009;CENTRE;18;CHER;Légumes secs;34,71;0;0;0
2009;CENTRE;18;CHER;Oléagineux;134,47;140,56;0;0
2009;CENTRE;18;CHER;PPAM;s;s;s;s
2009;CENTRE;18;CHER;Protéagineux;148,34;0;0;0
2009;CENTRE;18;CHER;STH;1090,97;246,42;57,18;0
2009;CENTRE;18;CHER;Vigne;140,75;44,17;18,69;12,47
2009;CENTRE;28;EURE-ET-LOIR;Autres;175,66;0,08;0,68;0
2009;CENTRE;28;EURE-ET-LOIR;Céréales;794,39;127,65;21,5;0
2009;CENTRE;28;EURE-ET-LOIR;Cultures fourragères;343,71;15,57;1,66;0
2009;CENTRE;28;EURE-ET-LOIR;Fruits;1,37;0,04;0;0
2009;CENTRE;28;EURE-ET-LOIR;Légumes frais;42,52;0,06;0;0
2009;CENTRE;28;EURE-ET-LOIR;Légumes secs;15,9;2,85;0;0
2009;CENTRE;28;EURE-ET-LOIR;Oléagineux;126,12;38,99;9,63;0
2009;CENTRE;28;EURE-ET-LOIR;PPAM;36,18;0,19;0;0
2009;CENTRE;28;EURE-ET-LOIR;Protéagineux;69,02;24;42,92;0
2009;CENTRE;28;EURE-ET-LOIR;STH;96,57;15,88;0;0
2009;CENTRE;36;INDRE;Autres;415,73;114,27;28,67;0
2009;CENTRE;36;INDRE;Céréales;572,95;383,91;97,48;0
2009;CENTRE;36;INDRE;Cultures fourragères;1236,01;601,6;250,53;0
2009;CENTRE;36;INDRE;Fruits;14,1;0;0;3,1
2009;CENTRE;36;INDRE;Légumes frais;27,48;3;0;0
2009;CENTRE;36;INDRE;Légumes secs;2,78;0;0;0
2009;CENTRE;36;INDRE;Oléagineux;44,9;117,6;19,49;0
2009;CENTRE;36;INDRE;PPAM;2,07;14,22;0;0
2009;CENTRE;36;INDRE;Protéagineux;85,67;34,42;37,72;0
2009;CENTRE;36;INDRE;STH;626,59;58,53;66,71;0
2009;CENTRE;37;INDRE-ET-LOIRE;Autres;487,31;55,3;9,95;0,69
2009;CENTRE;37;INDRE-ET-LOIRE;Céréales;1324,19;288,98;149,18;0
2009;CENTRE;37;INDRE-ET-LOIRE;Cultures fourragères;1236,13;383,03;56,05;0
2009;CENTRE;37;INDRE-ET-LOIRE;Fruits;87,87;2,75;0,2;0,37
2009;CENTRE;37;INDRE-ET-LOIRE;Légumes frais;90,24;0;3,07;0
2009;CENTRE;37;INDRE-ET-LOIRE;Légumes secs;41,46;0;0;0
2009;CENTRE;37;INDRE-ET-LOIRE;Oléagineux;300,32;53,11;22,01;0
2009;CENTRE;37;INDRE-ET-LOIRE;PPAM;14,64;0,1;0;0
2009;CENTRE;37;INDRE-ET-LOIRE;Protéagineux;242,31;10,25;33,97;0
2009;CENTRE;37;INDRE-ET-LOIRE;STH;505,51;51,83;0;0
2009;CENTRE;37;INDRE-ET-LOIRE;Vigne;387,18;227,89;148,11;62,72
2009;CENTRE;41;LOIR-ET-CHER;Autres;424,55;5,54;34,94;0
2009;CENTRE;41;LOIR-ET-CHER;Céréales;1219,76;139,59;58,92;0
2009;CENTRE;41;LOIR-ET-CHER;Cultures fourragères;562,64;56,46;98,59;0
2009;CENTRE;41;LOIR-ET-CHER;Fruits;13,44;0,1;0;0
2009;CENTRE;41;LOIR-ET-CHER;Légumes frais;285,32;0,18;0,4;0
2009;CENTRE;41;LOIR-ET-CHER;Légumes secs;35,71;0;0;0
2009;CENTRE;41;LOIR-ET-CHER;Oléagineux;151,78;25,29;29,81;0
2009;CENTRE;41;LOIR-ET-CHER;PPAM;s;s;s;s
2009;CENTRE;41;LOIR-ET-CHER;Protéagineux;202,68;0;13,54;0
2009;CENTRE;41;LOIR-ET-CHER;STH;376,04;19,84;4,51;0
2009;CENTRE;41;LOIR-ET-CHER;Vigne;192,04;63,58;74,88;61,84
2009;CENTRE;45;LOIRET;Autres;328,48;26,96;4,38;0
2009;CENTRE;45;LOIRET;Céréales;591,09;152,14;34,7;0
2009;CENTRE;45;LOIRET;Cultures fourragères;503,64;158,28;0,15;0
2009;CENTRE;45;LOIRET;Fruits;22,59;12,13;1,71;0
2009;CENTRE;45;LOIRET;Légumes frais;119,98;4,23;2,04;0
2009;CENTRE;45;LOIRET;Oléagineux;59,6;36,79;0;0
2009;CENTRE;45;LOIRET;PPAM;s;s;s;s
2009;CENTRE;45;LOIRET;Protéagineux;46,02;0;0;0
2009;CENTRE;45;LOIRET;STH;209,11;29,25;0;0
2009;CENTRE;45;LOIRET;Vigne;s;s;s;s
2009;CHAMPAGNE-ARDENNE;8;ARDENNES;Autres;33,97;0,3;0;0
2009;CHAMPAGNE-ARDENNE;8;ARDENNES;Céréales;299,49;40,63;28,52;0
2009;CHAMPAGNE-ARDENNE;8;ARDENNES;Cultures fourragères;198,48;42,97;115,28;0
2009;CHAMPAGNE-ARDENNE;8;ARDENNES;Fruits;3,93;4,12;0;0
2009;CHAMPAGNE-ARDENNE;8;ARDENNES;Légumes frais;36,02;0,84;1,1;0
2009;CHAMPAGNE-ARDENNE;8;ARDENNES;Oléagineux;s;s;s;s
2009;CHAMPAGNE-ARDENNE;8;ARDENNES;Protéagineux;15,26;0;2,69;0
2009;CHAMPAGNE-ARDENNE;8;ARDENNES;STH;1429,78;287,18;124,17;0
2009;CHAMPAGNE-ARDENNE;10;AUBE;Autres;165,44;206,18;19,76;0,49
2009;CHAMPAGNE-ARDENNE;10;AUBE;Céréales;528,65;43,19;0,75;0
2009;CHAMPAGNE-ARDENNE;10;AUBE;Cultures fourragères;351,4;23,77;0;0
2009;CHAMPAGNE-ARDENNE;10;AUBE;Fruits;0,78;3,48;5,96;0
2009;CHAMPAGNE-ARDENNE;10;AUBE;Légumes frais;39,05;0,03;0;0
2009;CHAMPAGNE-ARDENNE;10;AUBE;Légumes secs;28,44;0;0;0
2009;CHAMPAGNE-ARDENNE;10;AUBE;Oléagineux;54,4;31,89;0;0
2009;CHAMPAGNE-ARDENNE;10;AUBE;PPAM;s;s;s;s
2009;CHAMPAGNE-ARDENNE;10;AUBE;Protéagineux;8,85;8,87;0;0
2009;CHAMPAGNE-ARDENNE;10;AUBE;STH;131,13;1,74;0,7;0
2009;CHAMPAGNE-ARDENNE;10;AUBE;Vigne;42,32;3,65;23,57;16,86
2009;CHAMPAGNE-ARDENNE;51;MARNE;Autres;172,03;48,4;0,57;0
2009;CHAMPAGNE-ARDENNE;51;MARNE;Céréales;555,51;52,41;10,14;0
2009;CHAMPAGNE-ARDENNE;51;MARNE;Cultures fourragères;261,5;77,36;55,74;0
2009;CHAMPAGNE-ARDENNE;51;MARNE;Fruits;4,86;0,12;0,02;0
2009;CHAMPAGNE-ARDENNE;51;MARNE;Légumes frais;19,61;0,78;3,7;0
2009;CHAMPAGNE-ARDENNE;51;MARNE;Légumes secs;s;s;s;s
2009;CHAMPAGNE-ARDENNE;51;MARNE;Oléagineux;43,19;0;1,7;0
2009;CHAMPAGNE-ARDENNE;51;MARNE;PPAM;s;s;s;s
2009;CHAMPAGNE-ARDENNE;51;MARNE;Protéagineux;47,93;0;0;0
2009;CHAMPAGNE-ARDENNE;51;MARNE;STH;85,59;5,64;0;0
2009;CHAMPAGNE-ARDENNE;51;MARNE;Vigne;75,52;22,62;9,76;14,72
2009;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Autres;114,2;14,95;0;0
2009;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Céréales;433,31;163,8;34,05;0
2009;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Cultures fourragères;349,97;44,84;21,46;0
2009;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Fruits;s;s;s;s
2009;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Légumes frais;9,94;0,67;0;0
2009;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Légumes secs;s;s;s;s
2009;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Oléagineux;1,68;56,03;0;0
2009;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Protéagineux;13,66;5;6,2;0
2009;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;STH;1109,97;171,88;253,67;0
2009;CORSE;2A;CORSE-DU-SUD;Autres;351,47;11,61;9,39;0
2009;CORSE;2A;CORSE-DU-SUD;Cultures fourragères;79,31;5;0;0
2009;CORSE;2A;CORSE-DU-SUD;Fruits;127,63;6,44;13,05;3,58
2009;CORSE;2A;CORSE-DU-SUD;Légumes frais;13,09;0;0;0
2009;CORSE;2A;CORSE-DU-SUD;PPAM;22,45;0;0;0
2009;CORSE;2A;CORSE-DU-SUD;STH;2023,78;106,4;285,25;0
2009;CORSE;2A;CORSE-DU-SUD;Vigne;162,03;55,74;66,15;72,81
2009;CORSE;2B;HAUTE-CORSE;Autres;553,92;46,64;35,71;0
2009;CORSE;2B;HAUTE-CORSE;Céréales;s;s;s;s
2009;CORSE;2B;HAUTE-CORSE;Cultures fourragères;497,11;6,22;68,29;0
2009;CORSE;2B;HAUTE-CORSE;Fruits;568,75;145,4;95,63;5,23
2009;CORSE;2B;HAUTE-CORSE;Légumes frais;13,45;1,85;0;0
2009;CORSE;2B;HAUTE-CORSE;PPAM;76,96;1,37;5;0
2009;CORSE;2B;HAUTE-CORSE;STH;747,78;363,46;457,74;0
2009;CORSE;2B;HAUTE-CORSE;Vigne;49,95;12,44;70,14;11,3
2009;FRANCHE-COMTE;25;DOUBS;Autres;23,29;12,34;0;0
2009;FRANCHE-COMTE;25;DOUBS;Céréales;453,86;234;25,98;0
2009;FRANCHE-COMTE;25;DOUBS;Cultures fourragères;1154,72;409,39;34,65;0
2009;FRANCHE-COMTE;25;DOUBS;Fruits;4,42;0,16;0;0
2009;FRANCHE-COMTE;25;DOUBS;Légumes frais;24,63;0;0;0
2009;FRANCHE-COMTE;25;DOUBS;Légumes secs;s;s;s;s
2009;FRANCHE-COMTE;25;DOUBS;Oléagineux;1,43;22;0;0
2009;FRANCHE-COMTE;25;DOUBS;PPAM;0,22;0,16;0;0
2009;FRANCHE-COMTE;25;DOUBS;Protéagineux;s;s;s;s
2009;FRANCHE-COMTE;25;DOUBS;STH;4803,43;680,53;228,51;0
2009;FRANCHE-COMTE;25;DOUBS;Vigne;s;s;s;s
2009;FRANCHE-COMTE;39;JURA;Autres;329,51;5,3;16,44;1,95
2009;FRANCHE-COMTE;39;JURA;Céréales;932,11;26,99;64,39;0
2009;FRANCHE-COMTE;39;JURA;Cultures fourragères;1539,29;214,65;92,19;0
2009;FRANCHE-COMTE;39;JURA;Fruits;12,53;2,61;0;0
2009;FRANCHE-COMTE;39;JURA;Légumes frais;40,04;0,45;0;0
2009;FRANCHE-COMTE;39;JURA;Oléagineux;90,76;0;19,39;0
2009;FRANCHE-COMTE;39;JURA;PPAM;0,76;0;0;0
2009;FRANCHE-COMTE;39;JURA;Protéagineux;45,12;0;0;0
2009;FRANCHE-COMTE;39;JURA;STH;5185,68;469,79;269,46;0
2009;FRANCHE-COMTE;39;JURA;Vigne;130,89;15,32;24,66;24,11
2009;FRANCHE-COMTE;70;HAUTE-SAONE;Autres;123,14;14,78;10,96;0
2009;FRANCHE-COMTE;70;HAUTE-SAONE;Céréales;1561,85;132,02;31,2;0
2009;FRANCHE-COMTE;70;HAUTE-SAONE;Cultures fourragères;835,23;447,87;13,29;0
2009;FRANCHE-COMTE;70;HAUTE-SAONE;Fruits;169,29;0;0;0
2009;FRANCHE-COMTE;70;HAUTE-SAONE;Légumes frais;16,99;2,06;0,9;0
2009;FRANCHE-COMTE;70;HAUTE-SAONE;Légumes secs;s;s;s;s
2009;FRANCHE-COMTE;70;HAUTE-SAONE;Oléagineux;96,47;17,72;0;0
2009;FRANCHE-COMTE;70;HAUTE-SAONE;PPAM;3,4;3,03;0;0
2009;FRANCHE-COMTE;70;HAUTE-SAONE;Protéagineux;176,22;0;19,07;0
2009;FRANCHE-COMTE;70;HAUTE-SAONE;STH;3194,25;506,95;88,33;0
2009;FRANCHE-COMTE;70;HAUTE-SAONE;Vigne;13,54;0;0;0
2009;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Autres;s;s;s;s
2009;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Céréales;54,32;0;0;0
2009;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Cultures fourragères;60,88;0;0;0
2009;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Fruits;s;s;s;s
2009;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Légumes frais;s;s;s;s
2009;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;STH;139,25;0;0;0
2009;HAUTE-NORMANDIE;27;EURE;Autres;172,15;7,41;3,95;0
2009;HAUTE-NORMANDIE;27;EURE;Céréales;440,98;74,27;9;0
2009;HAUTE-NORMANDIE;27;EURE;Cultures fourragères;349,94;71,05;84,25;0
2009;HAUTE-NORMANDIE;27;EURE;Fruits;34,36;28,5;0,1;0
2009;HAUTE-NORMANDIE;27;EURE;Légumes frais;31,19;2,54;7,61;0
2009;HAUTE-NORMANDIE;27;EURE;Oléagineux;63,27;0;0;0
2009;HAUTE-NORMANDIE;27;EURE;Protéagineux;56,04;0;7,01;0
2009;HAUTE-NORMANDIE;27;EURE;STH;578,15;216,05;9,38;0
2009;HAUTE-NORMANDIE;76;SEINE-MARITIME;Autres;46,67;6,73;7,57;0
2009;HAUTE-NORMANDIE;76;SEINE-MARITIME;Céréales;217,26;74,14;26,61;0
2009;HAUTE-NORMANDIE;76;SEINE-MARITIME;Cultures fourragères;339,4;198,91;97,01;0
2009;HAUTE-NORMANDIE;76;SEINE-MARITIME;Fruits;32,3;32,03;4,78;2,99
2009;HAUTE-NORMANDIE;76;SEINE-MARITIME;Légumes frais;85,36;0;2,33;0
2009;HAUTE-NORMANDIE;76;SEINE-MARITIME;Oléagineux;13,02;9,81;0;0
2009;HAUTE-NORMANDIE;76;SEINE-MARITIME;PPAM;s;s;s;s
